timestamp,open,high,low,close,volume
1739665860,97689,97723,97689,97723,0.00134651
1739665920,97723,97723,97721,97722,0.01936712
1739665980,97721,97721,97685,97717,0.04046277
1739666040,97697,97697,97671,97672,0.00541445
1739666100,97672,97690,97672,97690,0.00872979
1739666160,97683,97705,97683,97705,0.27385109
1739666220,97726,97726,97715,97717,0.04223856
1739666280,97717,97717,97717,97717,0.0
1739666340,97719,97727,97719,97727,0.00630756
1739666400,97727,97727,97691,97693,0.07287332
1739666460,97691,97695,97691,97695,0.00434
1739666520,97693,97699,97692,97699,0.05536585
1739666580,97715,97715,97714,97714,0.00385
1739666640,97724,97724,97695,97696,0.030869
1739666700,97709,97709,97708,97708,0.00772014
1739666760,97707,97707,97641,97643,0.09277963
1739666820,97644,97644,97629,97641,0.17409214
1739666880,97645,97647,97645,97645,0.0008206
1739666940,97645,97651,97614,97614,0.0328841
1739667000,97614,97630,97614,97630,0.00212905
1739667060,97648,97649,97648,97649,0.00029041
1739667120,97649,97649,97649,97649,0.00127
1739667180,97668,97668,97668,97668,0.00185
1739667240,97667,97667,97661,97661,0.03387594
1739667300,97648,97648,97618,97619,0.03561187
1739667360,97619,97619,97619,97619,0.0
1739667420,97619,97619,97617,97617,0.04895695
1739667480,97617,97621,97617,97621,0.00123755
1739667540,97621,97621,97621,97621,0.00024
1739667600,97621,97621,97621,97621,0.00024
1739667660,97620,97620,97601,97615,0.04632191
1739667720,97610,97610,97601,97606,0.01124388
1739667780,97613,97620,97613,97620,0.00980707
1739667840,97621,97621,97621,97621,0.00093
1739667900,97621,97621,97621,97621,0.00059
1739667960,97621,97621,97621,97621,0.00074359
1739668020,97620,97641,97620,97641,0.01571
1739668080,97641,97659,97641,97649,0.03435466
1739668140,97649,97649,97649,97649,0.0
1739668200,97649,97649,97602,97602,0.05124861
1739668260,97602,97602,97602,97602,0.0
1739668320,97601,97601,97579,97580,0.30734152
1739668380,97580,97582,97580,97582,0.71328842
1739668440,97602,97618,97602,97618,0.00556957
1739668500,97620,97620,97616,97616,0.04019002
1739668560,97606,97617,97585,97585,0.0288676
1739668620,97578,97602,97578,97586,0.07303541
1739668680,97588,97588,97588,97588,0.00156
1739668740,97583,97597,97583,97597,0.028888
1739668800,97597,97597,97597,97597,0.0
1739668860,97601,97601,97601,97601,0.00185
1739668920,97601,97633,97601,97627,0.0261033
1739668980,97625,97625,97624,97624,0.03018239
1739669040,97603,97603,97577,97577,0.02741729
1739669100,97579,97579,97578,97578,0.00306
1739669160,97578,97578,97560,97560,0.0263639
1739669220,97560,97582,97560,97582,0.00526042
1739669280,97571,97595,97571,97595,0.00237
1739669340,97604,97606,97603,97605,0.00787064
1739669400,97605,97620,97605,97615,0.02769127
1739669460,97611,97620,97611,97620,0.00133672
1739669520,97618,97618,97604,97604,0.03388981
1739669580,97602,97602,97590,97590,0.43688243
1739669640,97572,97583,97572,97583,0.32072504
1739669700,97580,97583,97580,97580,0.00077214
1739669760,97580,97588,97580,97588,0.61232711
1739669820,97586,97586,97580,97580,0.01652901
1739669880,97583,97585,97580,97585,0.00469653
1739669940,97588,97601,97587,97601,0.01615494
1739670000,97601,97601,97580,97589,0.02801737
1739670060,97591,97591,97586,97586,0.01001245
1739670120,97591,97591,97591,97591,0.00020493
1739670180,97591,97596,97591,97595,0.1999602
1739670240,97600,97627,97600,97627,0.0024
1739670300,97627,97627,97627,97627,0.0
1739670360,97623,97623,97623,97623,0.000758
1739670420,97639,97639,97599,97614,0.05265087
1739670480,97613,97620,97613,97620,0.07283887
1739670540,97620,97633,97620,97633,0.00956325
1739670600,97635,97648,97635,97648,0.01041742
1739670660,97652,97664,97652,97664,0.00607
1739670720,97664,97681,97664,97681,0.00444497
1739670780,97681,97681,97681,97681,0.0
1739670840,97681,97681,97662,97662,0.05798768
1739670900,97650,97659,97650,97650,0.00168145
1739670960,97661,97661,97633,97651,0.03214433
1739671020,97675,97675,97673,97673,0.00072463
1739671080,97686,97686,97661,97663,0.6247782
1739671140,97663,97663,97663,97663,0.0
1739671200,97662,97662,97618,97645,0.03062872
1739671260,97654,97654,97653,97653,0.01301859
1739671320,97650,97650,97633,97635,0.01937
1739671380,97635,97658,97635,97658,0.1703795
1739671440,97659,97659,97659,97659,0.00164
1739671500,97657,97657,97612,97614,0.05630651
1739671560,97615,97615,97615,97615,0.0005053
1739671620,97640,97660,97640,97654,0.26931015
1739671680,97650,97650,97600,97600,0.02394498
1739671740,97635,97635,97599,97624,0.01435375
1739671800,97621,97622,97621,97621,0.01385156
1739671860,97627,97627,97585,97586,0.02079245
1739671920,97586,97619,97586,97598,0.00935983
1739671980,97623,97623,97559,97583,0.00590693
1739672040,97585,97585,97584,97584,0.01155273
1739672100,97583,97583,97577,97577,0.78695438
1739672160,97576,97579,97576,97579,0.00116587
1739672220,97578,97615,97578,97615,0.00217525
1739672280,97612,97639,97610,97638,0.10273341
1739672340,97648,97650,97613,97630,0.04501393
1739672400,97630,97630,97630,97630,0.0
1739672460,97629,97629,97627,97627,0.01837654
1739672520,97656,97659,97656,97659,0.01583847
1739672580,97655,97655,97654,97654,0.0082113
1739672640,97655,97667,97655,97666,0.01115
1739672700,97671,97677,97652,97652,0.04403633
1739672760,97653,97653,97653,97653,0.00198
1739672820,97649,97653,97649,97649,0.00285466
1739672880,97649,97649,97649,97649,0.0
1739672940,97655,97655,97655,97655,0.0017
1739673000,97655,97660,97655,97659,0.00556435
1739673060,97660,97660,97660,97660,0.00049
1739673120,97659,97659,97621,97627,0.14312749
1739673180,97627,97627,97627,97627,0.0
1739673240,97622,97625,97619,97620,0.16223191
1739673300,97619,97624,97609,97609,0.02176146
1739673360,97607,97607,97607,97607,0.00018
1739673420,97607,97626,97607,97626,0.13926567
1739673480,97622,97622,97619,97622,0.01945247
1739673540,97606,97632,97601,97632,0.03460713
1739673600,97608,97608,97577,97577,0.00800141
1739673660,97577,97577,97577,97577,0.0
1739673720,97569,97596,97569,97596,0.01808585
1739673780,97595,97595,97576,97576,0.01736882
1739673840,97578,97582,97577,97582,0.25291206
1739673900,97588,97624,97588,97617,0.02379787
1739673960,97608,97611,97573,97574,0.03035996
1739674020,97575,97578,97575,97575,0.00081671
1739674080,97578,97580,97577,97577,0.02408033
1739674140,97572,97572,97556,97556,0.01239915
1739674200,97555,97555,97548,97550,0.17665074
1739674260,97540,97540,97516,97519,8.45413189
1739674320,97506,97506,97494,97494,0.48221942
